<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
10/06/22,05:00:00,1.0623700,1.0625500,1.0616000,1.0624400,48607
10/06/22,06:00:00,1.0624400,1.0630200,1.0622000,1.0629400,48270
10/06/22,07:00:00,1.0629000,1.0635500,1.0627000,1.0633200,40073
10/06/22,08:00:00,1.0633900,1.0635400,1.0628000,1.0630400,33962
10/06/22,09:00:00,1.0630500,1.0642300,1.0629000,1.0633500,55514
10/06/22,10:00:00,1.0633400,1.0635000,1.0617000,1.0629500,88816
10/06/22,11:00:00,1.0629500,1.0641700,1.0618000,1.0625400,128138
10/06/22,12:00:00,1.0625500,1.0633300,1.0606000,1.0614000,102405
10/06/22,13:00:00,1.0614100,1.0617800,1.0588000,1.0596800,98846
10/06/22,14:00:00,1.0597000,1.0606400,1.0584000,1.0592300,88261
10/06/22,15:00:00,1.0592700,1.0595500,1.0569000,1.0573200,99762
10/06/22,16:00:00,1.0574000,1.0586200,1.0520000,1.0522400,256628
10/06/22,17:00:00,1.0522300,1.0544500,1.0520000,1.0526000,224743
10/06/22,18:00:00,1.0526600,1.0535400,1.0504000,1.0530500,207876
10/06/22,19:00:00,1.0530500,1.0534200,1.0509000,1.0519000,158118
10/06/22,20:00:00,1.0520100,1.0525600,1.0510000,1.0516200,83241
10/06/22,21:00:00,1.0515800,1.0533400,1.0513000,1.0518800,82162
10/06/22,22:00:00,1.0519200,1.0523000,1.0512000,1.0521100,76044
10/06/22,23:00:00,1.0521600,1.0526900,1.0517000,1.0518700,77783
11/06/22,00:00:00,1.0518100,1.0522300,1.0513000,1.0517200,26977
11/06/22,01:00:00,1.0515000,1.0515000,1.0515000,1.0515000,2
12/06/22,23:00:00,1.0507600,1.0512500,1.0507600,1.0512500,9
13/06/22,00:00:00,1.0512500,1.0515000,1.0505000,1.0515000,27
13/06/22,01:00:00,1.0514000,1.0517000,1.0511300,1.0513200,3741
13/06/22,02:00:00,1.0512400,1.0520200,1.0500000,1.0507800,59630
13/06/22,03:00:00,1.0507300,1.0513900,1.0485000,1.0489000,67263
13/06/22,04:00:00,1.0490000,1.0495600,1.0479000,1.0484800,80158
13/06/22,05:00:00,1.0484800,1.0486500,1.0474000,1.0481000,93789
13/06/22,06:00:00,1.0481100,1.0493000,1.0480000,1.0488400,76562
13/06/22,07:00:00,1.0488400,1.0494100,1.0487000,1.0491500,49988
13/06/22,08:00:00,1.0491200,1.0491700,1.0479000,1.0490900,52884
13/06/22,09:00:00,1.0490800,1.0495600,1.0484000,1.0486500,70504
13/06/22,10:00:00,1.0486300,1.0489000,1.0469000,1.0470200,109842
13/06/22,11:00:00,1.0470200,1.0489600,1.0459000,1.0465600,144721
13/06/22,12:00:00,1.0465300,1.0485800,1.0455000,1.0474900,128617
13/06/22,13:00:00,1.0475200,1.0481700,1.0459000,1.0461600,100501
13/06/22,14:00:00,1.0462000,1.0471600,1.0456000,1.0468600,96726
13/06/22,15:00:00,1.0468400,1.0468900,1.0443000,1.0445500,117505
13/06/22,16:00:00,1.0445800,1.0474300,1.0444000,1.0465100,171095
13/06/22,17:00:00,1.0465500,1.0468600,1.0433000,1.0437300,173075
13/06/22,18:00:00,1.0437600,1.0444400,1.0416000,1.0421200,156502
13/06/22,19:00:00,1.0421200,1.0435200,1.0419000,1.0433000,121823
13/06/22,20:00:00,1.0433000,1.0456100,1.0432000,1.0436800,107110
13/06/22,21:00:00,1.0437200,1.0458400,1.0432000,1.0448700,74237
13/06/22,22:00:00,1.0448400,1.0451300,1.0420000,1.0424800,102524
13/06/22,23:00:00,1.0424800,1.0449800,1.0402000,1.0410300,254449
14/06/22,00:00:00,1.0410700,1.0412600,1.0398000,1.0409000,52869
14/06/22,01:00:00,1.0408000,1.0409300,1.0405000,1.0407500,4227
14/06/22,02:00:00,1.0408400,1.0414900,1.0401300,1.0406900,35826
14/06/22,03:00:00,1.0407100,1.0416500,1.0405000,1.0414900,32552
14/06/22,04:00:00,1.0414900,1.0424400,1.0402000,1.0422200,90170
14/06/22,05:00:00,1.0422500,1.0424800,1.0395000,1.0400000,90631
14/06/22,06:00:00,1.0401400,1.0420000,1.0398000,1.0417100,71735
14/06/22,07:00:00,1.0416600,1.0432300,1.0414000,1.0426400,88536
14/06/22,08:00:00,1.0426800,1.0436100,1.0421000,1.0424400,75717
14/06/22,09:00:00,1.0424500,1.0439200,1.0416000,1.0438300,65029
14/06/22,10:00:00,1.0438400,1.0450400,1.0425000,1.0438500,127595
14/06/22,11:00:00,1.0438800,1.0475000,1.0436000,1.0467800,162868
14/06/22,12:00:00,1.0467700,1.0485000,1.0461000,1.0465300,147825
14/06/22,13:00:00,1.0464700,1.0466700,1.0431000,1.0435900,137662
14/06/22,14:00:00,1.0434800,1.0442000,1.0423000,1.0435300,119540
14/06/22,15:00:00,1.0434700,1.0455600,1.0431000,1.0442100,129804
14/06/22,16:00:00,1.0442100,1.0468300,1.0440000,1.0447000,169681
14/06/22,17:00:00,1.0448600,1.0459900,1.0432000,1.0438600,185766
14/06/22,18:00:00,1.0438500,1.0445400,1.0406000,1.0409700,181951
14/06/22,19:00:00,1.0409700,1.0425600,1.0405000,1.0416800,166601
14/06/22,20:00:00,1.0416700,1.0424400,1.0410000,1.0419900,118928
14/06/22,21:00:00,1.0420300,1.0443300,1.0416000,1.0418500,109705
14/06/22,22:00:00,1.0418000,1.0431300,1.0409000,1.0411000,87467
14/06/22,23:00:00,1.0411000,1.0415300,1.0398000,1.0410800,102367
15/06/22,00:00:00,1.0409900,1.0418100,1.0409000,1.0412300,23493
15/06/22,01:00:00,1.0414300,1.0420000,1.0406000,1.0415600,10547
15/06/22,02:00:00,1.0414800,1.0427300,1.0411100,1.0426700,34616
15/06/22,03:00:00,1.0426000,1.0438400,1.0423000,1.0436700,52865
15/06/22,04:00:00,1.0436800,1.0440700,1.0425000,1.0434900,93416
15/06/22,05:00:00,1.0434700,1.0451900,1.0430000,1.0440900,98740
15/06/22,06:00:00,1.0440600,1.0446600,1.0437000,1.0444000,70530
15/06/22,07:00:00,1.0444600,1.0447200,1.0436000,1.0442600,48975
15/06/22,08:00:00,1.0441900,1.0443300,1.0423000,1.0426800,54177
15/06/22,09:00:00,1.0426300,1.0475300,1.0422000,1.0463200,126205
15/06/22,10:00:00,1.0463200,1.0494500,1.0451000,1.0473400,195604
15/06/22,11:00:00,1.0473400,1.0493100,1.0445000,1.0466200,203442
15/06/22,12:00:00,1.0465800,1.0507800,1.0464000,1.0492900,192791
15/06/22,13:00:00,1.0493700,1.0497700,1.0475000,1.0493900,148857
15/06/22,14:00:00,1.0493400,1.0494400,1.0470000,1.0482000,137267
15/06/22,15:00:00,1.0481800,1.0489400,1.0453000,1.0457800,138939
15/06/22,16:00:00,1.0458200,1.0461000,1.0402000,1.0414400,258215
15/06/22,17:00:00,1.0414600,1.0428800,1.0401000,1.0426000,187128
15/06/22,18:00:00,1.0426000,1.0432100,1.0407000,1.0411000,155223
15/06/22,19:00:00,1.0410500,1.0412000,1.0383000,1.0385800,129179
15/06/22,20:00:00,1.0384800,1.0392900,1.0378000,1.0381800,86634
15/06/22,21:00:00,1.0381800,1.0408500,1.0379000,1.0401600,90970
15/06/22,22:00:00,1.0401800,1.0454700,1.0357000,1.0421800,612920
15/06/22,23:00:00,1.0422100,1.0465000,1.0413000,1.0454200,427825
16/06/22,00:00:00,1.0453600,1.0469700,1.0440000,1.0441900,87005
16/06/22,01:00:00,1.0440400,1.0448000,1.0439600,1.0445100,5581
16/06/22,02:00:00,1.0445600,1.0453500,1.0441000,1.0443800,43461
16/06/22,03:00:00,1.0443100,1.0458900,1.0441000,1.0457100,43689
16/06/22,04:00:00,1.0456600,1.0469300,1.0450000,1.0452500,77658
16/06/22,05:00:00,1.0452000,1.0458900,1.0429000,1.0434400,97153
16/06/22,06:00:00,1.0434300,1.0446000,1.0432000,1.0444500,68382
16/06/22,07:00:00,1.0444600,1.0451700,1.0439000,1.0442900,52776
16/06/22,08:00:00,1.0443100,1.0444000,1.0434000,1.0438100,47568
16/06/22,09:00:00,1.0438400,1.0444100,1.0423000,1.0428700,68042
16/06/22,10:00:00,1.0429300,1.0435800,1.0407000,1.0408400,119204
16/06/22,11:00:00,1.0408600,1.0417100,1.0379000,1.0396200,197175
16/06/22,12:00:00,1.0396200,1.0413000,1.0382000,1.0409100,184655
16/06/22,13:00:00,1.0409400,1.0424300,1.0393000,1.0408200,172488
16/06/22,14:00:00,1.0407600,1.0412300,1.0390000,1.0404900,155520
16/06/22,15:00:00,1.0405200,1.0426100,1.0382000,1.0385300,252398
16/06/22,16:00:00,1.0385900,1.0437000,1.0382000,1.0427800,217259
16/06/22,17:00:00,1.0427400,1.0474900,1.0426000,1.0449200,222491
16/06/22,18:00:00,1.0449600,1.0499800,1.0434000,1.0494000,242825
16/06/22,19:00:00,1.0494400,1.0529400,1.0489000,1.0528300,197404
16/06/22,20:00:00,1.0528700,1.0573000,1.0520000,1.0559800,190339
16/06/22,21:00:00,1.0560000,1.0601400,1.0553200,1.0584800,172139
16/06/22,22:00:00,1.0584800,1.0585000,1.0564000,1.0574900,117412
16/06/22,23:00:00,1.0574900,1.0582900,1.0553000,1.0560400,116269
17/06/22,00:00:00,1.0560800,1.0561100,1.0544000,1.0548000,39745
17/06/22,01:00:00,1.0547500,1.0555000,1.0546000,1.0552700,5516
17/06/22,02:00:00,1.0551900,1.0560800,1.0543000,1.0547800,37925
17/06/22,03:00:00,1.0548000,1.0551400,1.0542000,1.0546300,46564
17/06/22,04:00:00,1.0546600,1.0552200,1.0533000,1.0540000,113591
17/06/22,05:00:00,1.0540800,1.0543800,1.0526000,1.0533000,112425
17/06/22,06:00:00,1.0533600,1.0540900,1.0521000,1.0526500,162624
17/06/22,07:00:00,1.0526300,1.0538900,1.0516000,1.0520200,117088
17/06/22,08:00:00,1.0520500,1.0532100,1.0518000,1.0527600,74049
17/06/22,09:00:00,1.0526900,1.0528800,1.0516000,1.0517000,85003
17/06/22,10:00:00,1.0518200,1.0520600,1.0498000,1.0500000,172940
17/06/22,11:00:00,1.0500000,1.0530800,1.0492000,1.0517200,190888
17/06/22,12:00:00,1.0517300,1.0528400,1.0498000,1.0519100,160548
17/06/22,13:00:00,1.0519100,1.0536000,1.0509000,1.0517500,145286
17/06/22,14:00:00,1.0517100,1.0526700,1.0510000,1.0520200,106808
17/06/22,15:00:00,1.0519300,1.0523500,1.0482000,1.0484600,129520
17/06/22,16:00:00,1.0485100,1.0508000,1.0474000,1.0494400,154841
17/06/22,17:00:00,1.0494400,1.0500100,1.0472000,1.0483800,183975
17/06/22,18:00:00,1.0484200,1.0487200,1.0443000,1.0458300,229030
17/06/22,19:00:00,1.0458100,1.0477500,1.0453000,1.0473400,171346
17/06/22,20:00:00,1.0473400,1.0476400,1.0463000,1.0467500,113693
17/06/22,21:00:00,1.0467200,1.0499900,1.0465000,1.0489700,100169
17/06/22,22:00:00,1.0490200,1.0503900,1.0488000,1.0491100,82806
17/06/22,23:00:00,1.0491200,1.0498800,1.0486000,1.0494700,85058
18/06/22,00:00:00,1.0494600,1.0500100,1.0487000,1.0498000,28925
18/06/22,01:00:00,1.0498000,1.0498000,1.0498000,1.0498000,2
19/06/22,23:00:00,1.0480200,1.0482500,1.0470000,1.0480000,29
20/06/22,00:00:00,1.0475500,1.0476700,1.0472000,1.0473200,39
20/06/22,01:00:00,1.0475200,1.0493000,1.0473700,1.0486500,5629
20/06/22,02:00:00,1.0486600,1.0491400,1.0472000,1.0490500,33690
20/06/22,03:00:00,1.0490500,1.0492900,1.0482000,1.0489700,45320
20/06/22,04:00:00,1.0489800,1.0496800,1.0483000,1.0493200,80349
20/06/22,05:00:00,1.0493200,1.0500300,1.0489000,1.0492600,85104
20/06/22,06:00:00,1.0492600,1.0523700,1.0490000,1.0517800,102172
20/06/22,07:00:00,1.0517900,1.0529000,1.0516000,1.0528300,72724
20/06/22,08:00:00,1.0528100,1.0530500,1.0520000,1.0522900,51996
20/06/22,09:00:00,1.0522800,1.0531700,1.0520000,1.0528900,68624
20/06/22,10:00:00,1.0528900,1.0542900,1.0522000,1.0524500,127020
20/06/22,11:00:00,1.0524500,1.0530100,1.0508000,1.0516400,148004
20/06/22,12:00:00,1.0516400,1.0527400,1.0510000,1.0524600,100386
20/06/22,13:00:00,1.0524400,1.0545800,1.0522000,1.0532600,106033
20/06/22,14:00:00,1.0532600,1.0537800,1.0522000,1.0531900,88606
20/06/22,15:00:00,1.0531800,1.0535600,1.0518000,1.0525900,85350
20/06/22,16:00:00,1.0525900,1.0527700,1.0513000,1.0516000,74153
20/06/22,17:00:00,1.0516900,1.0525000,1.0506000,1.0517000,101009
20/06/22,18:00:00,1.0518600,1.0541900,1.0516000,1.0534800,92187
20/06/22,19:00:00,1.0534700,1.0538200,1.0521000,1.0537500,63442
20/06/22,20:00:00,1.0537500,1.0538400,1.0517000,1.0522300,46805
20/06/22,21:00:00,1.0521000,1.0523300,1.0504000,1.0505700,23597
20/06/22,22:00:00,1.0505600,1.0507800,1.0497000,1.0499000,32027
20/06/22,23:00:00,1.0499000,1.0512100,1.0496000,1.0511000,26257
21/06/22,00:00:00,1.0511400,1.0514500,1.0506000,1.0508400,17232
21/06/22,01:00:00,1.0509000,1.0519300,1.0505800,1.0512000,4637
21/06/22,02:00:00,1.0510500,1.0518700,1.0507000,1.0517600,21786
21/06/22,03:00:00,1.0517900,1.0521000,1.0512000,1.0517000,34289
21/06/22,04:00:00,1.0517400,1.0533200,1.0515000,1.0532600,74538
21/06/22,05:00:00,1.0532200,1.0542400,1.0528000,1.0533200,68543
21/06/22,06:00:00,1.0533600,1.0540900,1.0530000,1.0533100,45501
21/06/22,07:00:00,1.0533300,1.0533900,1.0521000,1.0531300,50839
21/06/22,08:00:00,1.0531800,1.0532800,1.0519000,1.0522300,38968
21/06/22,09:00:00,1.0522000,1.0525800,1.0511000,1.0517000,45493
21/06/22,10:00:00,1.0518200,1.0521900,1.0513000,1.0518000,31567
21/06/22,11:00:00,1.0537700,1.0565000,1.0535000,1.0556400,109542
21/06/22,12:00:00,1.0556400,1.0579200,1.0552000,1.0578200,128164
21/06/22,13:00:00,1.0577700,1.0582500,1.0564000,1.0567600,85750
21/06/22,14:00:00,1.0567700,1.0568300,1.0549000,1.0552200,102020
21/06/22,15:00:00,1.0552000,1.0560200,1.0543000,1.0550000,130929
21/06/22,16:00:00,1.0549900,1.0563100,1.0544000,1.0551700,134175
21/06/22,17:00:00,1.0550900,1.0561800,1.0544000,1.0558600,137548
21/06/22,18:00:00,1.0558400,1.0566300,1.0543000,1.0564500,156721
21/06/22,19:00:00,1.0565300,1.0566800,1.0545000,1.0548300,106942
21/06/22,20:00:00,1.0548600,1.0549000,1.0526000,1.0533700,84117
21/06/22,21:00:00,1.0533700,1.0540600,1.0525000,1.0539000,62406
21/06/22,22:00:00,1.0538000,1.0539700,1.0517000,1.0530000,59665
21/06/22,23:00:00,1.0531300,1.0540400,1.0527000,1.0531200,50350
22/06/22,00:00:00,1.0531500,1.0535400,1.0526000,1.0526000,20946
22/06/22,01:00:00,1.0528100,1.0536600,1.0527000,1.0533700,3667
22/06/22,02:00:00,1.0533500,1.0539000,1.0531000,1.0537900,20485
22/06/22,03:00:00,1.0537600,1.0538600,1.0529000,1.0531300,42075
22/06/22,04:00:00,1.0531400,1.0531800,1.0509000,1.0511000,77257
22/06/22,05:00:00,1.0512500,1.0515600,1.0500000,1.0507200,86878
22/06/22,06:00:00,1.0507200,1.0515400,1.0505000,1.0509800,61202
22/06/22,07:00:00,1.0509500,1.0514200,1.0505000,1.0510000,53301
22/06/22,08:00:00,1.0510400,1.0514000,1.0492000,1.0495600,44647
22/06/22,09:00:00,1.0496200,1.0498600,1.0484000,1.0488200,60450
22/06/22,10:00:00,1.0488300,1.0508500,1.0481000,1.0491600,116172
22/06/22,11:00:00,1.0491300,1.0508100,1.0467000,1.0504500,177264
22/06/22,12:00:00,1.0504600,1.0514100,1.0492000,1.0507800,134923
22/06/22,13:00:00,1.0506000,1.0524600,1.0503000,1.0518800,127380
22/06/22,14:00:00,1.0519200,1.0528000,1.0513000,1.0520200,112531
22/06/22,15:00:00,1.0520200,1.0529100,1.0508000,1.0511500,128021
22/06/22,16:00:00,1.0511100,1.0535500,1.0509000,1.0530700,138888
22/06/22,17:00:00,1.0530600,1.0570800,1.0528000,1.0559300,228713
22/06/22,18:00:00,1.0560900,1.0605900,1.0551000,1.0596900,202033
22/06/22,19:00:00,1.0596900,1.0597600,1.0578000,1.0578000,144781
22/06/22,20:00:00,1.0579700,1.0589700,1.0569000,1.0574700,106089
22/06/22,21:00:00,1.0574900,1.0583300,1.0567000,1.0578400,71059
22/06/22,22:00:00,1.0578500,1.0584700,1.0564000,1.0566900,63807
22/06/22,23:00:00,1.0566900,1.0574700,1.0563000,1.0567000,61133
23/06/22,00:00:00,1.0567000,1.0569100,1.0561000,1.0565800,31653
23/06/22,01:00:00,1.0564600,1.0567400,1.0562000,1.0563800,10975
23/06/22,02:00:00,1.0563500,1.0569400,1.0562500,1.0566900,20336
23/06/22,03:00:00,1.0567100,1.0567700,1.0559000,1.0563800,40205
23/06/22,04:00:00,1.0564600,1.0575200,1.0559000,1.0572000,83128
23/06/22,05:00:00,1.0574000,1.0581200,1.0555000,1.0558100,107962
23/06/22,06:00:00,1.0558200,1.0577400,1.0554000,1.0570800,86413
23/06/22,07:00:00,1.0570400,1.0575100,1.0563000,1.0569000,71146
23/06/22,08:00:00,1.0569000,1.0574800,1.0564000,1.0566900,50331
23/06/22,09:00:00,1.0567500,1.0573400,1.0562000,1.0569100,59294
23/06/22,10:00:00,1.0569600,1.0579300,1.0556000,1.0577800,105486
23/06/22,11:00:00,1.0577000,1.0579300,1.0497000,1.0507200,244103
23/06/22,12:00:00,1.0507600,1.0519400,1.0481000,1.0493300,183769
23/06/22,13:00:00,1.0493800,1.0518800,1.0490000,1.0517100,129676
23/06/22,14:00:00,1.0517100,1.0522000,1.0500000,1.0503000,102108
23/06/22,15:00:00,1.0504300,1.0515500,1.0493000,1.0503000,114249
23/06/22,16:00:00,1.0505200,1.0518600,1.0488000,1.0504200,158328
23/06/22,17:00:00,1.0503800,1.0544100,1.0502000,1.0543700,218094
23/06/22,18:00:00,1.0543800,1.0554100,1.0511000,1.0528300,245954
23/06/22,19:00:00,1.0528300,1.0542000,1.0500000,1.0502000,184933
23/06/22,20:00:00,1.0501600,1.0515000,1.0493000,1.0508300,144562
23/06/22,21:00:00,1.0508100,1.0520000,1.0503000,1.0506600,112708
23/06/22,22:00:00,1.0506600,1.0521700,1.0505000,1.0520000,89527
23/06/22,23:00:00,1.0519400,1.0533700,1.0518000,1.0526800,69139
24/06/22,00:00:00,1.0527000,1.0531000,1.0518000,1.0522000,20274
24/06/22,01:00:00,1.0520800,1.0526000,1.0514600,1.0520800,6360
24/06/22,02:00:00,1.0520500,1.0528100,1.0519000,1.0525400,19965
24/06/22,03:00:00,1.0526000,1.0528300,1.0517000,1.0519300,28173
24/06/22,04:00:00,1.0519000,1.0525900,1.0510000,1.0516400,80508
24/06/22,05:00:00,1.0516600,1.0534000,1.0512000,1.0528500,77292
24/06/22,06:00:00,1.0528900,1.0537200,1.0525000,1.0533900,51652
24/06/22,07:00:00,1.0534300,1.0535500,1.0527000,1.0532800,43012
24/06/22,08:00:00,1.0532000,1.0543200,1.0529000,1.0539500,44254
24/06/22,09:00:00,1.0539900,1.0546800,1.0537000,1.0542800,50759
24/06/22,10:00:00,1.0542300,1.0545900,1.0529000,1.0534100,85152
24/06/22,11:00:00,1.0534100,1.0537800,1.0520000,1.0523200,118638
24/06/22,12:00:00,1.0522000,1.0546100,1.0518000,1.0543300,118779
24/06/22,13:00:00,1.0544100,1.0554100,1.0538000,1.0553100,98616
24/06/22,14:00:00,1.0552800,1.0555000,1.0534000,1.0537600,88517
24/06/22,15:00:00,1.0537600,1.0540500,1.0512000,1.0515900,102013
24/06/22,16:00:00,1.0516200,1.0534100,1.0514000,1.0522800,125585
24/06/22,17:00:00,1.0522700,1.0545900,1.0514000,1.0534200,147827
24/06/22,18:00:00,1.0534400,1.0571200,1.0533300,1.0543200,255740
24/06/22,19:00:00,1.0542600,1.0559800,1.0535000,1.0537900,133908
24/06/22,20:00:00,1.0537900,1.0548700,1.0535000,1.0545800,81389
24/06/22,21:00:00,1.0546400,1.0549400,1.0533000,1.0538800,56055
24/06/22,22:00:00,1.0538300,1.0552300,1.0537000,1.0548700,53572
24/06/22,23:00:00,1.0548400,1.0559400,1.0543000,1.0558000,51935
25/06/22,00:00:00,1.0558700,1.0559100,1.0547000,1.0549000,26113
25/06/22,01:00:00,1.0552000,1.0554000,1.0552000,1.0554000,2
26/06/22,22:00:00,1.0554000,1.0554000,1.0554000,1.0554000,3
27/06/22,01:00:00,1.0550500,1.0557600,1.0548800,1.0551700,4154
27/06/22,02:00:00,1.0552500,1.0564800,1.0550000,1.0564600,29477
27/06/22,03:00:00,1.0564300,1.0574900,1.0562000,1.0566300,54653
27/06/22,04:00:00,1.0566700,1.0571500,1.0551000,1.0555500,85103
27/06/22,05:00:00,1.0555700,1.0565400,1.0554000,1.0560500,88173
27/06/22,06:00:00,1.0560800,1.0566800,1.0553000,1.0555100,80099
27/06/22,07:00:00,1.0555700,1.0557500,1.0548000,1.0555000,52534
27/06/22,08:00:00,1.0555600,1.0565300,1.0552000,1.0563000,44884
27/06/22,09:00:00,1.0564800,1.0570900,1.0556000,1.0558600,55073
27/06/22,10:00:00,1.0559000,1.0569600,1.0552000,1.0568200,85648
27/06/22,11:00:00,1.0567900,1.0590400,1.0562000,1.0586000,133932
27/06/22,12:00:00,1.0587700,1.0591200,1.0573000,1.0583100,102547
27/06/22,13:00:00,1.0584100,1.0588400,1.0566000,1.0568300,94547
27/06/22,14:00:00,1.0568600,1.0589000,1.0566000,1.0584800,91229
27/06/22,15:00:00,1.0584700,1.0586200,1.0562000,1.0566100,82320
27/06/22,16:00:00,1.0566900,1.0574200,1.0552000,1.0568000,117045
27/06/22,17:00:00,1.0568100,1.0586500,1.0566000,1.0581700,140606
27/06/22,18:00:00,1.0581100,1.0598800,1.0568000,1.0596700,169631
27/06/22,19:00:00,1.0596700,1.0615100,1.0592000,1.0600200,124517
27/06/22,20:00:00,1.0599900,1.0604700,1.0592000,1.0596700,71217
27/06/22,21:00:00,1.0597100,1.0599200,1.0581000,1.0588000,82433
27/06/22,22:00:00,1.0590400,1.0594200,1.0578000,1.0584000,60457
27/06/22,23:00:00,1.0584400,1.0589000,1.0576000,1.0579400,57411
28/06/22,00:00:00,1.0580200,1.0584000,1.0576000,1.0583000,24542
28/06/22,01:00:00,1.0582000,1.0585700,1.0578000,1.0583000,6206
28/06/22,02:00:00,1.0584500,1.0585600,1.0575000,1.0579000,21894
28/06/22,03:00:00,1.0579800,1.0582100,1.0575000,1.0579700,23151
28/06/22,04:00:00,1.0579400,1.0585500,1.0569000,1.0575700,65786
28/06/22,05:00:00,1.0575800,1.0586600,1.0571000,1.0573000,77314
28/06/22,06:00:00,1.0575000,1.0581700,1.0570000,1.0576500,69788
28/06/22,07:00:00,1.0576900,1.0584900,1.0574000,1.0579000,53859
28/06/22,08:00:00,1.0581000,1.0582000,1.0572000,1.0575300,44140
28/06/22,09:00:00,1.0575500,1.0577900,1.0569000,1.0571100,43827
28/06/22,10:00:00,1.0570700,1.0606300,1.0569000,1.0582300,139064
28/06/22,11:00:00,1.0582800,1.0595400,1.0580000,1.0584000,163216
28/06/22,12:00:00,1.0583800,1.0597500,1.0573000,1.0591900,93761
28/06/22,13:00:00,1.0591700,1.0597100,1.0580000,1.0584800,38481
28/06/22,14:00:00,1.0585800,1.0590600,1.0576000,1.0577000,31812
28/06/22,15:00:00,1.0577000,1.0588400,1.0562000,1.0569400,32447
28/06/22,16:00:00,1.0569400,1.0570900,1.0531000,1.0537200,33519
28/06/22,17:00:00,1.0536900,1.0542100,1.0522000,1.0532900,93918
28/06/22,18:00:00,1.0532600,1.0534200,1.0502000,1.0516800,181748
28/06/22,19:00:00,1.0516700,1.0539200,1.0512000,1.0534200,140932
28/06/22,20:00:00,1.0534000,1.0541500,1.0520000,1.0522000,102775
28/06/22,21:00:00,1.0523100,1.0533000,1.0515000,1.0532200,84077
28/06/22,22:00:00,1.0531600,1.0534700,1.0519000,1.0521900,68917
28/06/22,23:00:00,1.0521900,1.0528300,1.0518000,1.0525500,64353
29/06/22,00:00:00,1.0525500,1.0528000,1.0515400,1.0517400,26894
29/06/22,01:00:00,1.0516200,1.0521900,1.0515000,1.0520500,4716
29/06/22,02:00:00,1.0521700,1.0526600,1.0516000,1.0525300,28793
29/06/22,03:00:00,1.0526000,1.0527000,1.0519000,1.0522000,32378
29/06/22,04:00:00,1.0521800,1.0531300,1.0517000,1.0520600,68760
29/06/22,05:00:00,1.0520900,1.0532700,1.0516000,1.0529000,77026
29/06/22,06:00:00,1.0528600,1.0535500,1.0526000,1.0528000,59345
29/06/22,07:00:00,1.0528500,1.0531000,1.0523000,1.0528000,48195
29/06/22,08:00:00,1.0529800,1.0532500,1.0499000,1.0504000,79735
29/06/22,09:00:00,1.0504400,1.0515000,1.0500000,1.0502400,74414
29/06/22,10:00:00,1.0502600,1.0504800,1.0484000,1.0489600,132649
29/06/22,11:00:00,1.0489100,1.0520800,1.0488800,1.0516300,189577
29/06/22,12:00:00,1.0516600,1.0518800,1.0502000,1.0510000,140059
29/06/22,13:00:00,1.0509000,1.0528800,1.0507000,1.0509400,145550
29/06/22,14:00:00,1.0509400,1.0528500,1.0503000,1.0520500,123845
29/06/22,15:00:00,1.0520800,1.0535200,1.0510000,1.0522200,114622
29/06/22,16:00:00,1.0522000,1.0529100,1.0503000,1.0521100,148329
29/06/22,17:00:00,1.0520400,1.0526600,1.0473000,1.0480100,202930
29/06/22,18:00:00,1.0480200,1.0492200,1.0465000,1.0477200,200817
29/06/22,19:00:00,1.0477700,1.0479200,1.0465000,1.0476700,129911
29/06/22,20:00:00,1.0476400,1.0477200,1.0442000,1.0444000,94761
29/06/22,21:00:00,1.0445600,1.0453700,1.0442000,1.0448300,71188
29/06/22,22:00:00,1.0448100,1.0454100,1.0439000,1.0441000,56432
29/06/22,23:00:00,1.0441200,1.0445100,1.0433000,1.0440800,50544
30/06/22,00:00:00,1.0440900,1.0443800,1.0437000,1.0439800,25300
30/06/22,01:00:00,1.0439800,1.0444300,1.0437000,1.0439000,9964
30/06/22,02:00:00,1.0440400,1.0445600,1.0435000,1.0443800,46438
30/06/22,03:00:00,1.0444000,1.0447000,1.0439000,1.0445700,43417
30/06/22,04:00:00,1.0444900,1.0447400,1.0436000,1.0442300,54853
30/06/22,05:00:00,1.0442100,1.0445000,1.0431000,1.0436500,85560
30/06/22,06:00:00,1.0437200,1.0456900,1.0436000,1.0452000,68755
30/06/22,07:00:00,1.0451400,1.0456000,1.0447000,1.0451800,49378
30/06/22,08:00:00,1.0451100,1.0457500,1.0448000,1.0452700,33094
30/06/22,09:00:00,1.0453400,1.0458000,1.0445000,1.0454900,68071
30/06/22,10:00:00,1.0455700,1.0468800,1.0437000,1.0440000,143053
30/06/22,11:00:00,1.0440400,1.0456800,1.0428000,1.0445000,192250
30/06/22,12:00:00,1.0445400,1.0468100,1.0432000,1.0441100,168363
30/06/22,13:00:00,1.0441000,1.0442800,1.0423000,1.0429700,117096
30/06/22,14:00:00,1.0429300,1.0431000,1.0399000,1.0400600,114648
30/06/22,15:00:00,1.0400800,1.0408200,1.0381000,1.0393400,146009
30/06/22,16:00:00,1.0393600,1.0414800,1.0383000,1.0397700,172933
30/06/22,17:00:00,1.0396900,1.0424300,1.0396000,1.0416900,184408
30/06/22,18:00:00,1.0416100,1.0460600,1.0410000,1.0451200,221210
